ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0032147,activation of protein kinase activity,47/374,323/18493,9.317630975367356e-27,7.303469746192113e-24,3.3739632163435476e-24,47,bp,NAC,3479/4616/1647/2247/1616/8312/84231/207/10912/5618/7124/7422/5576/6850/7048/4214/3082/7481/7477/5781/2475/5594/2074/2255/5291/8517/51776/9020/3690/8651/5894/5605/3553/7474/652/2690/7314/284/9175/5155/6464/6233/25/1956/25759/5979/1847,IGF1/GADD45B/GADD45A/FGF2/DAXX/AXIN1/TRAF7/AKT1/GADD45G/PRLR/TNF/VEGFA/PRKAR2A/SYK/TGFBR2/MAP3K1/HGF/WNT11/WNT7B/PTPN11/MTOR/MAPK1/ERCC6/FGF10/PIK3CB/IKBKG/MAP3K20/MAP3K14/ITGB3/SOCS1/RAF1/MAP2K2/IL1B/WNT5A/BMP4/GHR/UBB/ANGPT1/MAP3K13/PDGFB/SHC1/RPS27A/ABL1/EGFR/SHC2/RET/DUSP5
hsa05213,Endometrial cancer,29/344,58/7844,1.232440784076754e-24,1.2753082896098586e-23,4.625178228571801e-24,29,kg,NAC,4616/2064/1647/8503/8312/2885/4893/207/10912/1026/581/2932/3265/999/5594/5296/1499/5291/6654/5894/5605/595/7157/1956/5295/208/4609/10000/3845,GADD45B/ERBB2/GADD45A/PIK3R3/AXIN1/GRB2/NRAS/AKT1/GADD45G/CDKN1A/BAX/GSK3B/HRAS/CDH1/MAPK1/PIK3R2/CTNNB1/PIK3CB/SOS1/RAF1/MAP2K2/CCND1/TP53/EGFR/PIK3R1/AKT2/MYC/AKT3/KRAS
GO:0010948,negative regulation of cell cycle process,45/374,304/18493,5.761599383561167e-26,3.870971700126882e-23,1.788261823709812e-23,45,bp,NAC,9314/990/2146/1647/1869/5111/1017/11200/2956/4221/2033/8555/4683/5885/891/3976/1026/581/7272/6500/1111/25904/7465/8454/10744/1019/9978/9126/1030/4682/995/7027/2255/10459/8317/8243/10735/5591/4869/595/652/5925/7157/546/655,KLF4/CDC6/EZH2/GADD45A/E2F1/PCNA/CDK2/CHEK2/MSH6/MEN1/EP300/CDC14B/NBN/RAD21/CCNB1/LIF/CDKN1A/BAX/TTK/SKP1/CHEK1/CNOT10/WEE1/CUL1/PTTG2/CDK4/RBX1/SMC3/CDKN2B/NUBP1/CDC25C/TFDP1/FGF10/MAD2L2/CDC7/SMC1A/STAG2/PRKDC/NPM1/CCND1/BMP4/RB1/TP53/ATRX/BMP7
hsa04550,Signaling pathways regulating pluripotency of stem cells,41/344,139/7844,1.3215545324975077e-23,1.3105415780600285e-22,4.7529592835436685e-23,41,kg,NAC,9314/3479/3977/4093/2247/8503/8312/2885/6929/4893/207/3976/3624/91/2264/2932/7472/3265/7481/7477/5594/3397/5296/7482/1499/5291/4088/7976/3400/3398/5894/5605/3480/7474/652/5295/208/4609/2261/10000/3845,KLF4/IGF1/LIFR/SMAD9/FGF2/PIK3R3/AXIN1/GRB2/TCF3/NRAS/AKT1/LIF/INHBA/ACVR1B/FGFR4/GSK3B/WNT2/HRAS/WNT11/WNT7B/MAPK1/ID1/PIK3R2/WNT2B/CTNNB1/PIK3CB/SMAD3/FZD3/ID4/ID2/RAF1/MAP2K2/IGF1R/WNT5A/BMP4/PIK3R1/AKT2/MYC/FGFR3/AKT3/KRAS
GO:0044843,cell cycle G1/S phase transition,43/374,282/18493,2.2407032344931744e-25,1.3172534139776748e-22,6.085278257886726e-23,43,bp,NAC,9314/990/2146/1647/1869/5111/1017/11200/4221/4173/2033/4171/891/6502/890/1026/3624/898/581/1978/25904/993/7465/4176/8454/91/637/4174/1019/1030/995/7027/2255/8317/5427/5591/3400/3398/595/5925/7157/4609/896,KLF4/CDC6/EZH2/GADD45A/E2F1/PCNA/CDK2/CHEK2/MEN1/MCM4/EP300/MCM2/CCNB1/SKP2/CCNA2/CDKN1A/INHBA/CCNE1/BAX/EIF4EBP1/CNOT10/CDC25A/WEE1/MCM7/CUL1/ACVR1B/BID/MCM5/CDK4/CDKN2B/CDC25C/TFDP1/FGF10/CDC7/POLE2/PRKDC/ID4/ID2/CCND1/RB1/TP53/MYC/CCND3
GO:0048608,reproductive structure development,51/374,428/18493,7.58784794971969e-25,3.9650721008368556e-22,1.831733119090227e-22,51,bp,NAC,9021/5468/4436/83990/675/1028/2885/8061/2175/836/8289/4221/207/2188/3976/6696/3624/581/8890/7422/4846/7472/3417/3020/7477/5781/2189/5594/841/7482/2255/1499/6423/8743/3280/3400/268/1050/595/654/7474/652/7314/4254/5155/26471/1956/546/2624/655/6422,SOCS3/PPARG/MSH2/BRIP1/BRCA2/CDKN1C/GRB2/FOSL1/FANCA/CASP3/ARID1A/MEN1/AKT1/FANCF/LIF/SPP1/INHBA/BAX/EIF2B4/VEGFA/NOS3/WNT2/IDH1/H3F3A/WNT7B/PTPN11/FANCG/MAPK1/CASP8/WNT2B/FGF10/CTNNB1/SFRP2/TNFSF10/HES1/ID4/AMH/CEBPA/CCND1/BMP6/WNT5A/BMP4/UBB/KITLG/PDGFB/NUPR1/EGFR/ATRX/GATA2/BMP7/SFRP1
GO:0061458,reproductive system development,51/374,431/18493,1.0510715111931195e-24,4.943189317141241e-22,2.283591156950104e-22,51,bp,NAC,9021/5468/4436/83990/675/1028/2885/8061/2175/836/8289/4221/207/2188/3976/6696/3624/581/8890/7422/4846/7472/3417/3020/7477/5781/2189/5594/841/7482/2255/1499/6423/8743/3280/3400/268/1050/595/654/7474/652/7314/4254/5155/26471/1956/546/2624/655/6422,SOCS3/PPARG/MSH2/BRIP1/BRCA2/CDKN1C/GRB2/FOSL1/FANCA/CASP3/ARID1A/MEN1/AKT1/FANCF/LIF/SPP1/INHBA/BAX/EIF2B4/VEGFA/NOS3/WNT2/IDH1/H3F3A/WNT7B/PTPN11/FANCG/MAPK1/CASP8/WNT2B/FGF10/CTNNB1/SFRP2/TNFSF10/HES1/ID4/AMH/CEBPA/CCND1/BMP6/WNT5A/BMP4/UBB/KITLG/PDGFB/NUPR1/EGFR/ATRX/GATA2/BMP7/SFRP1
GO:0000082,G1/S transition of mitotic cell cycle,41/374,263/18493,1.299208504119889e-24,5.554706904432581e-22,2.5660922033525847e-22,41,bp,NAC,9314/990/2146/1647/1869/5111/1017/11200/4173/2033/4171/891/6502/1026/3624/898/581/1978/25904/993/7465/4176/8454/91/637/4174/1019/1030/995/7027/2255/8317/5427/5591/3400/3398/595/5925/7157/4609/896,KLF4/CDC6/EZH2/GADD45A/E2F1/PCNA/CDK2/CHEK2/MCM4/EP300/MCM2/CCNB1/SKP2/CDKN1A/INHBA/CCNE1/BAX/EIF4EBP1/CNOT10/CDC25A/WEE1/MCM7/CUL1/ACVR1B/BID/MCM5/CDK4/CDKN2B/CDC25C/TFDP1/FGF10/CDC7/POLE2/PRKDC/ID4/ID2/CCND1/RB1/TP53/MYC/CCND3
GO:1903706,regulation of hemopoiesis,50/374,418/18493,1.9117328836541886e-24,7.492399793188042e-22,3.461242694616005e-22,50,bp,NAC,2353/3725/6772/2064/8085/2175/8357/6929/2033/567/7704/4763/10125/3976/3303/3624/861/1840/7124/2778/6850/91/8355/7048/25942/387/3065/8358/3020/2475/841/4602/58508/1499/6654/3280/8651/3398/182/652/5925/5578/4254/3559/25/5295/2624/6422/4609/4853,FOS/JUN/STAT1/ERBB2/KMT2D/FANCA/HIST1H3H/TCF3/EP300/B2M/ZBTB16/NF1/RASGRP1/LIF/HSPA1A/INHBA/RUNX1/DTX1/TNF/GNAS/SYK/ACVR1B/HIST1H3G/TGFBR2/SIN3A/RHOA/HDAC1/HIST1H3B/H3F3A/MTOR/CASP8/MYB/KMT2C/CTNNB1/SOS1/HES1/SOCS1/ID2/JAG1/BMP4/RB1/PRKCA/KITLG/IL2RA/ABL1/PIK3R1/GATA2/SFRP1/MYC/NOTCH2
GO:0048144,fibroblast proliferation,27/374,91/18493,2.1422479780856355e-24,7.749994031489803e-22,3.58024277471154e-22,27,bp,NAC,3479/3725/990/80310/5468/3981/1869/2335/4763/891/890/1026/581/7472/1019/7477/4602/2255/1499/5591/7474/7157/5155/26471/1956/6422/4609,IGF1/JUN/CDC6/PDGFD/PPARG/LIG4/E2F1/FN1/NF1/CCNB1/CCNA2/CDKN1A/BAX/WNT2/CDK4/WNT7B/MYB/FGF10/CTNNB1/PRKDC/WNT5A/TP53/PDGFB/NUPR1/EGFR/SFRP1/MYC
GO:0030099,myeloid cell differentiation,49/374,405/18493,3.4470712299912134e-24,1.157969713903477e-21,5.349439863685613e-22,49,bp,NAC,2353/3725/6772/5468/1028/8085/8357/1969/836/2068/54790/2033/567/7704/4763/3976/3303/3624/861/7124/2778/7422/91/8355/7097/7048/25942/3065/8358/3020/1030/5781/2475/841/58508/1499/4318/1050/3398/182/652/5925/5578/4254/5295/2624/6422/4609/4853,FOS/JUN/STAT1/PPARG/CDKN1C/KMT2D/HIST1H3H/EPHA2/CASP3/ERCC2/TET2/EP300/B2M/ZBTB16/NF1/LIF/HSPA1A/INHBA/RUNX1/TNF/GNAS/VEGFA/ACVR1B/HIST1H3G/TLR2/TGFBR2/SIN3A/HDAC1/HIST1H3B/H3F3A/CDKN2B/PTPN11/MTOR/CASP8/KMT2C/CTNNB1/MMP9/CEBPA/ID2/JAG1/BMP4/RB1/PRKCA/KITLG/PIK3R1/GATA2/SFRP1/MYC/NOTCH2
GO:0042326,negative regulation of phosphorylation,51/374,448/18493,6.325032240371174e-24,1.9831084417643756e-21,9.16130985552709e-22,51,bp,NAC,9314/10252/9021/3725/4616/1844/10253/1647/1028/836/4221/207/4763/891/3976/1026/3624/581/5518/5576/387/3082/4771/1030/2475/5296/8841/2122/81848/6423/9611/4137/5591/4869/1050/8651/11213/3553/3480/652/5925/284/7128/23624/25/655/6422/4609/1850/10891/1847,KLF4/SPRY1/SOCS3/JUN/GADD45B/DUSP2/SPRY2/GADD45A/CDKN1C/CASP3/MEN1/AKT1/NF1/CCNB1/LIF/CDKN1A/INHBA/BAX/PPP2R1A/PRKAR2A/RHOA/HGF/NF2/CDKN2B/MTOR/PIK3R2/HDAC3/MECOM/SPRY4/SFRP2/NCOR1/MAPT/PRKDC/NPM1/CEBPA/SOCS1/IRAK3/IL1B/IGF1R/BMP4/RB1/ANGPT1/TNFAIP3/CBLC/ABL1/BMP7/SFRP1/MYC/DUSP8/PPARGC1A/DUSP5
hsa05205,Proteoglycans in cancer,47/344,201/7844,3.451237555355548e-22,3.2855781526984812e-21,1.1915851770069682e-21,47,kg,NAC,2318/3479/2064/2247/8503/2335/2885/836/4893/207/5328/1026/7124/7422/7097/7472/387/3082/3265/7481/7477/5781/2475/5594/5296/7482/1499/5291/4318/6654/7976/4233/7074/3690/5894/5605/595/3480/7474/5578/7157/1956/5295/208/4609/10000/3845,FLNC/IGF1/ERBB2/FGF2/PIK3R3/FN1/GRB2/CASP3/NRAS/AKT1/PLAU/CDKN1A/TNF/VEGFA/TLR2/WNT2/RHOA/HGF/HRAS/WNT11/WNT7B/PTPN11/MTOR/MAPK1/PIK3R2/WNT2B/CTNNB1/PIK3CB/MMP9/SOS1/FZD3/MET/TIAM1/ITGB3/RAF1/MAP2K2/CCND1/IGF1R/WNT5A/PRKCA/TP53/EGFR/PIK3R1/AKT2/MYC/AKT3/KRAS
hsa04933,AGE-RAGE signaling pathway in diabetic complications,34/344,100/7844,5.766106186039511e-22,5.278204893374629e-21,1.9142538755272874e-21,34,kg,NAC,3725/6772/8503/5292/2335/5601/836/4893/207/581/7124/7422/4846/1277/1278/7048/3265/1281/1019/5594/5296/1286/5291/4088/5970/4772/3553/595/5578/4790/5295/208/10000/3845,JUN/STAT1/PIK3R3/PIM1/FN1/MAPK9/CASP3/NRAS/AKT1/BAX/TNF/VEGFA/NOS3/COL1A1/COL1A2/TGFBR2/HRAS/COL3A1/CDK4/MAPK1/PIK3R2/COL4A4/PIK3CB/SMAD3/RELA/NFATC1/IL1B/CCND1/PRKCA/NFKB1/PIK3R1/AKT2/AKT3/KRAS
hsa05202,Transcriptional misregulation in cancer,45/344,186/7844,6.431376859188138e-22,5.6691396018028776e-21,2.0560347074207696e-21,45,kg,NAC,3479/4616/7102/862/4804/5468/1647/51513/8357/6929/3066/4221/7704/5328/10912/1026/581/861/7468/8355/7048/25942/3065/8358/3020/3695/8842/4318/7403/2530/9611/4233/2892/5970/1050/3560/3398/440093/958/3480/7157/4790/26471/5090/4609,IGF1/GADD45B/TSPAN7/RUNX1T1/NGFR/PPARG/GADD45A/ETV7/HIST1H3H/TCF3/HDAC2/MEN1/ZBTB16/PLAU/GADD45G/CDKN1A/BAX/RUNX1/NSD2/HIST1H3G/TGFBR2/SIN3A/HDAC1/HIST1H3B/H3F3A/ITGB7/PROM1/MMP9/KDM6A/FUT8/NCOR1/MET/GRIA3/RELA/CEBPA/IL2RB/ID2/H3F3C/CD40/IGF1R/TP53/NFKB1/NUPR1/PBX3/MYC
GO:0018105,peptidyl-serine phosphorylation,41/374,282/18493,2.037218222962415e-23,5.9881483141201486e-21,2.76632790275949e-21,41,bp,NAC,10253/545/1147/5008/8312/1017/5601/11200/207/891/3976/581/7272/7124/10013/7422/6850/4915/7048/2932/3082/11011/2475/5594/10459/10110/6423/8317/5591/5894/5605/64324/7474/284/5578/9175/5155/1956/208/10000/5979,SPRY2/ATR/CHUK/OSM/AXIN1/CDK2/MAPK9/CHEK2/AKT1/CCNB1/LIF/BAX/TTK/TNF/HDAC6/VEGFA/SYK/NTRK2/TGFBR2/GSK3B/HGF/TLK2/MTOR/MAPK1/MAD2L2/SGK2/SFRP2/CDC7/PRKDC/RAF1/MAP2K2/NSD1/WNT5A/ANGPT1/PRKCA/MAP3K13/PDGFB/EGFR/AKT2/AKT3/RET
hsa04926,Relaxin signaling pathway,38/344,130/7844,8.881430739763771e-22,7.549216128799205e-21,2.7378846641377045e-21,38,kg,NAC,2353/3725/8503/2885/5601/4893/207/9586/2778/7422/4846/1277/1278/7048/3265/1281/55970/5594/5296/1286/5291/4318/2788/4088/148327/6654/5970/5894/5605/5578/4790/6464/1956/5295/25759/208/10000/3845,FOS/JUN/PIK3R3/GRB2/MAPK9/NRAS/AKT1/CREB5/GNAS/VEGFA/NOS3/COL1A1/COL1A2/TGFBR2/HRAS/COL3A1/GNG12/MAPK1/PIK3R2/COL4A4/PIK3CB/MMP9/GNG7/SMAD3/CREB3L4/SOS1/RELA/RAF1/MAP2K2/PRKCA/NFKB1/SHC1/EGFR/PIK3R1/SHC2/AKT2/AKT3/KRAS
GO:0048145,regulation of fibroblast proliferation,26/374,90/18493,3.3674073439797684e-23,9.315833375727559e-21,4.303609138064546e-21,26,bp,NAC,3479/3725/990/80310/5468/3981/1869/2335/4763/891/890/1026/581/7472/1019/4602/2255/1499/5591/7474/7157/5155/26471/1956/6422/4609,IGF1/JUN/CDC6/PDGFD/PPARG/LIG4/E2F1/FN1/NF1/CCNB1/CCNA2/CDKN1A/BAX/WNT2/CDK4/MYB/FGF10/CTNNB1/PRKDC/WNT5A/TP53/PDGFB/NUPR1/EGFR/SFRP1/MYC
GO:0051090,regulation of DNA-binding transcription factor activity,48/374,412/18493,5.476949278914132e-23,1.4310051365962867e-20,6.610773866478812e-21,48,bp,NAC,2353/9314/3725/6424/6597/2146/5468/4615/1147/5292/8061/2175/6929/3066/4221/207/2033/3303/7124/7422/6850/7097/7472/5594/3397/1499/10459/4088/8517/5970/268/4869/3398/11213/6598/3553/958/7474/5925/7314/9175/7128/4790/6233/10014/655/3845/10891,FOS/KLF4/JUN/SFRP4/SMARCA4/EZH2/PPARG/MYD88/CHUK/PIM1/FOSL1/FANCA/TCF3/HDAC2/MEN1/AKT1/EP300/HSPA1A/TNF/VEGFA/SYK/TLR2/WNT2/MAPK1/ID1/CTNNB1/MAD2L2/SMAD3/IKBKG/RELA/AMH/NPM1/ID2/IRAK3/SMARCB1/IL1B/CD40/WNT5A/RB1/UBB/MAP3K13/TNFAIP3/NFKB1/RPS27A/HDAC5/BMP7/KRAS/PPARGC1A
hsa05221,Acute myeloid leukemia,28/344,66/7844,2.411253720817541e-21,1.9129279518485827e-20,6.937642284457487e-21,28,kg,NAC,862/8503/1147/5292/2885/4893/207/7704/861/1978/3265/2475/5594/5296/5291/8517/6654/5970/1050/5894/5605/595/4790/5295/208/4609/10000/3845,RUNX1T1/PIK3R3/CHUK/PIM1/GRB2/NRAS/AKT1/ZBTB16/RUNX1/EIF4EBP1/HRAS/MTOR/MAPK1/PIK3R2/PIK3CB/IKBKG/SOS1/RELA/CEBPA/RAF1/MAP2K2/CCND1/NFKB1/PIK3R1/AKT2/MYC/AKT3/KRAS
hsa05223,Non-small cell lung cancer,28/344,66/7844,2.411253720817541e-21,1.9129279518485827e-20,6.937642284457487e-21,28,kg,NAC,4616/2064/1647/8503/1869/2885/4893/207/10912/1026/581/3265/1019/5594/5296/5291/6654/5894/5605/595/5925/5578/7157/1956/5295/208/10000/3845,GADD45B/ERBB2/GADD45A/PIK3R3/E2F1/GRB2/NRAS/AKT1/GADD45G/CDKN1A/BAX/HRAS/CDK4/MAPK1/PIK3R2/PIK3CB/SOS1/RAF1/MAP2K2/CCND1/RB1/PRKCA/TP53/EGFR/PIK3R1/AKT2/AKT3/KRAS
GO:0050673,epithelial cell proliferation,48/374,420/18493,1.2655371915509546e-22,3.132537585191652e-20,1.447129508787352e-20,48,bp,NAC,3164/3479/3725/6772/4804/5468/2064/2247/675/1028/54567/1969/4221/4893/207/4763/581/2252/7124/7422/7472/3265/7060/1030/2475/5594/3397/2255/1499/5291/6423/4088/3280/3690/3398/595/654/7474/652/5925/5578/7128/5155/1956/2624/6422/4609/10000,NR4A1/IGF1/JUN/STAT1/NGFR/PPARG/ERBB2/FGF2/BRCA2/CDKN1C/DLL4/EPHA2/MEN1/NRAS/AKT1/NF1/BAX/FGF7/TNF/VEGFA/WNT2/HRAS/THBS4/CDKN2B/MTOR/MAPK1/ID1/FGF10/CTNNB1/PIK3CB/SFRP2/SMAD3/HES1/ITGB3/ID2/CCND1/BMP6/WNT5A/BMP4/RB1/PRKCA/TNFAIP3/PDGFB/EGFR/GATA2/SFRP1/MYC/AKT3
GO:0031098,stress-activated protein kinase signaling cascade,42/374,313/18493,1.388171639362065e-22,3.264285609959896e-20,1.5079927703385803e-20,42,bp,NAC,4616/1647/1147/1616/8312/5601/4221/207/10125/10912/7124/6500/7422/8454/6850/4214/387/3082/3265/7477/5594/2074/8841/2122/6423/8517/51776/9611/7074/9020/5605/3553/3480/7474/7314/9175/4790/6233/1956/23542/6422/4609,GADD45B/GADD45A/CHUK/DAXX/AXIN1/MAPK9/MEN1/AKT1/RASGRP1/GADD45G/TNF/SKP1/VEGFA/CUL1/SYK/MAP3K1/RHOA/HGF/HRAS/WNT7B/MAPK1/ERCC6/HDAC3/MECOM/SFRP2/IKBKG/MAP3K20/NCOR1/TIAM1/MAP3K14/MAP2K2/IL1B/IGF1R/WNT5A/UBB/MAP3K13/NFKB1/RPS27A/EGFR/MAPK8IP2/SFRP1/MYC
hsa05222,Small cell lung cancer,32/344,93/7844,6.522093957831964e-21,5.0072850385935726e-20,1.8159989967477794e-20,32,kg,NAC,4616/1647/8503/1147/1869/2335/1017/836/207/10912/6502/1026/898/581/1019/1030/5296/1286/5291/3911/8517/5970/595/5925/7157/4790/5295/208/3909/4609/3655/10000,GADD45B/GADD45A/PIK3R3/CHUK/E2F1/FN1/CDK2/CASP3/AKT1/GADD45G/SKP2/CDKN1A/CCNE1/BAX/CDK4/CDKN2B/PIK3R2/COL4A4/PIK3CB/LAMA5/IKBKG/RELA/CCND1/RB1/TP53/NFKB1/PIK3R1/AKT2/LAMA3/MYC/ITGA6/AKT3
GO:0001933,negative regulation of protein phosphorylation,47/374,408/18493,2.5927687303661116e-22,5.542632426778102e-20,2.560514191136677e-20,47,bp,NAC,9314/10252/9021/3725/4616/1844/10253/1647/1028/836/4221/207/4763/891/3976/1026/581/5518/5576/3082/4771/2475/5296/8841/2122/81848/6423/9611/5591/4869/1050/8651/11213/3553/3480/652/5925/284/7128/23624/25/655/6422/4609/1850/10891/1847,KLF4/SPRY1/SOCS3/JUN/GADD45B/DUSP2/SPRY2/GADD45A/CDKN1C/CASP3/MEN1/AKT1/NF1/CCNB1/LIF/CDKN1A/BAX/PPP2R1A/PRKAR2A/HGF/NF2/MTOR/PIK3R2/HDAC3/MECOM/SPRY4/SFRP2/NCOR1/PRKDC/NPM1/CEBPA/SOCS1/IRAK3/IL1B/IGF1R/BMP4/RB1/ANGPT1/TNFAIP3/CBLC/ABL1/BMP7/SFRP1/MYC/DUSP8/PPARGC1A/DUSP5
GO:0018209,peptidyl-serine modification,41/374,301/18493,2.5692718886635863e-22,5.542632426778102e-20,2.560514191136677e-20,41,bp,NAC,10253/545/1147/5008/8312/1017/5601/11200/207/891/3976/581/7272/7124/10013/7422/6850/4915/7048/2932/3082/11011/2475/5594/10459/10110/6423/8317/5591/5894/5605/64324/7474/284/5578/9175/5155/1956/208/10000/5979,SPRY2/ATR/CHUK/OSM/AXIN1/CDK2/MAPK9/CHEK2/AKT1/CCNB1/LIF/BAX/TTK/TNF/HDAC6/VEGFA/SYK/NTRK2/TGFBR2/GSK3B/HGF/TLK2/MTOR/MAPK1/MAD2L2/SGK2/SFRP2/CDC7/PRKDC/RAF1/MAP2K2/NSD1/WNT5A/ANGPT1/PRKCA/MAP3K13/PDGFB/EGFR/AKT2/AKT3/RET
GO:0051052,regulation of DNA metabolic process,47/374,412/18493,3.92719916086514e-22,8.030268545021198e-20,3.7097203972657437e-20,47,bp,NAC,9314/3725/3014/990/5468/4436/545/2247/5111/1786/1017/11200/2956/4221/2068/207/5984/5983/4683/890/581/5518/7468/1111/2264/3082/3265/9126/5594/7027/2255/1499/10459/2187/8317/8243/10735/4869/10111/958/7157/5155/1956/546/5893/4609/10891,KLF4/JUN/H2AFX/CDC6/PPARG/MSH2/ATR/FGF2/PCNA/DNMT1/CDK2/CHEK2/MSH6/MEN1/ERCC2/AKT1/RFC4/RFC3/NBN/CCNA2/BAX/PPP2R1A/NSD2/CHEK1/FGFR4/HGF/HRAS/SMC3/MAPK1/TFDP1/FGF10/CTNNB1/MAD2L2/FANCB/CDC7/SMC1A/STAG2/NPM1/RAD50/CD40/TP53/PDGFB/EGFR/ATRX/RAD52/MYC/PPARGC1A
hsa04917,Prolactin signaling pathway,28/344,70/7844,1.6836146505836448e-20,1.2521883963715858e-19,4.5413289917058844e-20,28,kg,NAC,2353/9021/6772/8503/2885/5601/4893/207/5618/2932/3265/5594/5296/8835/5291/6654/5970/8651/5894/5605/595/4790/6464/5295/25759/208/10000/3845,FOS/SOCS3/STAT1/PIK3R3/GRB2/MAPK9/NRAS/AKT1/PRLR/GSK3B/HRAS/MAPK1/PIK3R2/SOCS2/PIK3CB/SOS1/RELA/SOCS1/RAF1/MAP2K2/CCND1/NFKB1/SHC1/PIK3R1/SHC2/AKT2/AKT3/KRAS
hsa05169,Epstein-Barr virus infection,45/344,201/7844,1.886548604939591e-20,1.3606017211382505e-19,4.9345130974496485e-20,45,kg,NAC,3725/4616/6772/1647/4615/8503/1147/1869/1017/3066/5601/836/207/567/10912/6502/890/1026/898/581/7124/6850/7097/637/25942/3065/1019/841/5296/5291/8517/5970/3280/9020/595/958/5925/7157/7128/4790/5295/208/4609/896/10000,JUN/GADD45B/STAT1/GADD45A/MYD88/PIK3R3/CHUK/E2F1/CDK2/HDAC2/MAPK9/CASP3/AKT1/B2M/GADD45G/SKP2/CCNA2/CDKN1A/CCNE1/BAX/TNF/SYK/TLR2/BID/SIN3A/HDAC1/CDK4/CASP8/PIK3R2/PIK3CB/IKBKG/RELA/HES1/MAP3K14/CCND1/CD40/RB1/TP53/TNFAIP3/NFKB1/PIK3R1/AKT2/MYC/CCND3/AKT3
hsa04662,B cell receptor signaling pathway,28/344,71/7844,2.6710756767881982e-20,1.8697529737517387e-19,6.781058993703786e-20,28,kg,NAC,2353/3725/8503/1147/2885/4893/207/5881/6850/2932/3265/5594/5296/5291/8517/6654/5970/5534/5894/5605/4772/5532/4790/5295/208/5533/10000/3845,FOS/JUN/PIK3R3/CHUK/GRB2/NRAS/AKT1//SYK/GSK3B/HRAS/MAPK1/PIK3R2/PIK3CB/IKBKG/SOS1/RELA/PPP3R1/RAF1/MAP2K2/NFATC1/PPP3CB/NFKB1/PIK3R1/AKT2/PPP3CC/AKT3/KRAS
GO:0050678,regulation of epithelial cell proliferation,44/374,368/18493,1.398100095345704e-21,2.739693645171186e-19,1.2656485073655849e-19,44,bp,NAC,3164/3479/3725/6772/4804/5468/2064/2247/675/1028/54567/4221/4893/207/4763/581/2252/7124/7422/7472/3265/7060/1030/2475/3397/2255/1499/6423/4088/3280/3690/595/654/7474/652/5925/5578/7128/5155/1956/2624/6422/4609/10000,NR4A1/IGF1/JUN/STAT1/NGFR/PPARG/ERBB2/FGF2/BRCA2/CDKN1C/DLL4/MEN1/NRAS/AKT1/NF1/BAX/FGF7/TNF/VEGFA/WNT2/HRAS/THBS4/CDKN2B/MTOR/ID1/FGF10/CTNNB1/SFRP2/SMAD3/HES1/ITGB3/CCND1/BMP6/WNT5A/BMP4/RB1/PRKCA/TNFAIP3/PDGFB/EGFR/GATA2/SFRP1/MYC/AKT3
GO:0042063,gliogenesis,38/374,266/18493,1.71753868575289e-21,3.231033775638337e-19,1.4926315146921956e-19,38,bp,NAC,2146/5468/2064/1869/3418/3066/2068/207/9968/4763/3976/1840/8890/7124/7097/4915/387/664/3065/4771/5781/2475/5594/4602/2255/1499/4137/7074/5970/3280/3400/79885/3398/3553/25/1956/208/3845,EZH2/PPARG/ERBB2/E2F1/IDH2/HDAC2/ERCC2/AKT1/MED12/NF1/LIF/DTX1/EIF2B4/TNF/TLR2/NTRK2/RHOA/BNIP3/HDAC1/NF2/PTPN11/MTOR/MAPK1/MYB/FGF10/CTNNB1/MAPT/TIAM1/RELA/HES1/ID4/HDAC11/ID2/IL1B/ABL1/EGFR/AKT2/KRAS
GO:0051403,stress-activated MAPK cascade,39/374,284/18493,2.120952687752887e-21,3.8364771117314723e-19,1.7723264564866231e-19,39,bp,NAC,4616/1647/1147/1616/8312/5601/4221/207/10125/10912/7124/6500/7422/8454/6850/3082/3265/7477/5594/2074/8841/2122/6423/8517/51776/9611/7074/5605/3553/3480/7474/7314/9175/4790/6233/1956/23542/6422/4609,GADD45B/GADD45A/CHUK/DAXX/AXIN1/MAPK9/MEN1/AKT1/RASGRP1/GADD45G/TNF/SKP1/VEGFA/CUL1/SYK/HGF/HRAS/WNT7B/MAPK1/ERCC6/HDAC3/MECOM/SFRP2/IKBKG/MAP3K20/NCOR1/TIAM1/MAP2K2/IL1B/IGF1R/WNT5A/UBB/MAP3K13/NFKB1/RPS27A/EGFR/MAPK8IP2/SFRP1/MYC
GO:1901987,regulation of cell cycle phase transition,46/374,412/18493,2.741769257311814e-21,4.77575585819906e-19,2.2062423965269337e-19,46,bp,NAC,9314/990/2146/1647/1028/1869/5111/1017/11200/2956/4221/2068/2033/8555/4683/5885/891/1026/581/7272/6500/5518/1111/25904/993/7465/8454/637/25942/1019/9978/1030/994/995/7027/2255/10459/8317/5591/4869/3398/595/5925/7157/8556/896,KLF4/CDC6/EZH2/GADD45A/CDKN1C/E2F1/PCNA/CDK2/CHEK2/MSH6/MEN1/ERCC2/EP300/CDC14B/NBN/RAD21/CCNB1/CDKN1A/BAX/TTK/SKP1/PPP2R1A/CHEK1/CNOT10/CDC25A/WEE1/CUL1/BID/SIN3A/CDK4/RBX1/CDKN2B/CDC25B/CDC25C/TFDP1/FGF10/MAD2L2/CDC7/PRKDC/NPM1/ID2/CCND1/RB1/TP53/CDC14A/CCND3
